-181.139, -48.385, 14.337, 23.050
-181.136, -48.864, 14.385, 23.083
-181.134, -49.345, 14.433, 23.116
-181.131, -49.827, 14.482, 23.149
-181.129, -50.311, 14.530, 23.182
-181.126, -50.797, 14.579, 23.215
-181.124, -51.284, 14.628, 23.248
-181.121, -51.773, 14.677, 23.281
-181.118, -52.263, 14.726, 23.314
-181.116, -52.755, 14.775, 23.347
-181.113, -53.249, 14.825, 23.380
-181.111, -53.744, 14.875, 23.413
-181.108, -54.241, 14.925, 23.446
-181.105, -54.740, 14.975, 23.479
-181.102, -55.241, 15.025, 23.512
-181.100, -55.743, 15.075, 23.545
-181.097, -56.247, 15.126, 23.578
-181.094, -56.752, 15.177, 23.611
-181.091, -57.259, 15.227, 23.644
-181.089, -57.768, 15.278, 23.677
-181.086, -58.279, 15.329, 23.710
-181.083, -58.791, 15.381, 23.743
-181.080, -59.305, 15.432, 23.776
-181.077, -59.821, 15.484, 23.809
-181.074, -60.338, 15.536, 23.842
-181.071, -60.857, 15.587, 23.875
-181.068, -61.378, 15.640, 23.908
-181.065, -61.901, 15.692, 23.941
-181.062, -62.425, 15.745, 23.974
-181.059, -62.951, 15.797, 24.007
-181.056, -63.479, 15.850, 24.040
-181.053, -64.009, 15.903, 24.073
-181.049, -64.540, 15.957, 24.106
-181.046, -65.074, 16.010, 24.139
-181.043, -65.609, 16.064, 24.172
-181.040, -66.146, 16.117, 24.205
-181.037, -66.684, 16.171, 24.238
-181.034, -67.225, 16.226, 24.271
-181.030, -67.767, 16.280, 24.304
-181.027, -68.311, 16.335, 24.337
-181.024, -68.857, 16.389, 24.370
-181.021, -69.405, 16.444, 24.403
-181.018, -69.954, 16.500, 24.436
-181.014, -70.505, 16.555, 24.469
-181.011, -71.059, 16.610, 24.502
-181.007, -71.614, 16.666, 24.535
-181.004, -72.171, 16.722, 24.568
-181.000, -72.730, 16.778, 24.601
-180.997, -73.290, 16.834, 24.634
-180.993, -73.853, 16.890, 24.667
-180.990, -74.417, 16.947, 24.700
-180.986, -74.984, 17.003, 24.733
-180.982, -75.552, 17.060, 24.766
-180.979, -76.122, 17.117, 24.799
-180.975, -76.694, 17.174, 24.832
-180.972, -77.268, 17.232, 24.865
-180.968, -77.844, 17.290, 24.898
-180.964, -78.422, 17.347, 24.931
-180.960, -79.001, 17.406, 24.964
-180.956, -79.583, 17.464, 24.997
-180.952, -80.167, 17.522, 25.030
-180.949, -80.752, 17.581, 25.063
-180.945, -81.340, 17.640, 25.096
-180.941, -81.929, 17.699, 25.129
-180.937, -82.521, 17.759, 25.162
-180.933, -83.114, 17.818, 25.195
-180.929, -83.710, 17.878, 25.228
-180.925, -84.307, 17.938, 25.261
-180.921, -84.906, 17.998, 25.294
-180.917, -85.508, 18.058, 25.327
-180.913, -86.111, 18.118, 25.360
-180.909, -86.717, 18.179, 25.393
-180.904, -87.324, 18.239, 25.426
-180.900, -87.934, 18.297, 25.459
-180.896, -88.545, 18.348, 25.492
-180.892, -89.158, 18.388, 25.525
-180.887, -89.771, 18.411, 25.558
-180.883, -90.384, 18.412, 25.591
-180.879, -90.997, 18.389, 25.624
-180.874, -91.608, 18.343, 25.657
-180.870, -92.217, 18.276, 25.690
-180.866, -92.823, 18.191, 25.723
-180.861, -93.426, 18.093, 25.756
-180.857, -94.025, 17.986, 25.789
-180.853, -94.621, 17.875, 25.822
-180.848, -95.213, 17.765, 25.855
-180.844, -95.802, 17.661, 25.888
-180.840, -96.388, 17.567, 25.921
-180.836, -96.971, 17.485, 25.954
-180.831, -97.551, 17.415, 25.987
-180.827, -98.130, 17.357, 26.020
-180.823, -98.708, 17.310, 26.053
-180.818, -99.284, 17.273, 26.086
-180.814, -99.859, 17.247, 26.119
-180.810, -100.434, 17.229, 26.152
-180.805, -101.008, 17.220, 26.185
-180.801, -101.583, 17.220, 26.218
-180.797, -102.157, 17.226, 26.251
-180.792, -102.732, 17.239, 26.284
-180.788, -103.308, 17.258, 26.317
-180.784, -103.884, 17.283, 26.350
-180.779, -104.461, 17.312, 26.383
-180.775, -105.040, 17.345, 26.416
-180.770, -105.619, 17.380, 26.449
-180.766, -106.200, 17.412, 26.482
-180.761, -106.781, 17.437, 26.515
-180.756, -107.363, 17.451, 26.548
-180.752, -107.945, 17.450, 26.581
-180.747, -108.526, 17.433, 26.614
-180.743, -109.106, 17.399, 26.647
-180.738, -109.684, 17.349, 26.680
-180.733, -110.260, 17.285, 26.713
-180.729, -110.834, 17.211, 26.746
-180.724, -111.405, 17.129, 26.779
-180.719, -111.973, 17.043, 26.812
-180.715, -112.539, 16.957, 26.845
-180.710, -113.101, 16.875, 26.878
-180.706, -113.661, 16.799, 26.911
-180.701, -114.219, 16.733, 26.944
-180.697, -114.776, 16.680, 26.977
-180.692, -115.330, 16.637, 27.010
-180.688, -115.884, 16.606, 27.043
-180.683, -116.437, 16.584, 27.076
-180.678, -116.990, 16.572, 27.109
-180.674, -117.543, 16.569, 27.142
-180.669, -118.096, 16.573, 27.175
-180.664, -118.649, 16.585, 27.208
-180.660, -119.202, 16.602, 27.241
-180.655, -119.757, 16.624, 27.274
-180.650, -120.312, 16.646, 27.307
-180.645, -120.867, 16.664, 27.340
-180.640, -121.424, 16.675, 27.373
-180.635, -121.980, 16.677, 27.406
-180.631, -122.535, 16.667, 27.439
-180.626, -123.090, 16.644, 27.472
-180.621, -123.644, 16.608, 27.505
-180.616, -124.196, 16.561, 27.538
-180.611, -124.746, 16.504, 27.571
-180.607, -125.295, 16.439, 27.604
-180.602, -125.840, 16.369, 27.637
-180.597, -126.384, 16.298, 27.670
-180.592, -126.925, 16.227, 27.703
-180.588, -127.464, 16.161, 27.736
-180.583, -128.000, 16.100, 27.769
-180.578, -128.536, 16.049, 27.802
-180.573, -129.069, 16.008, 27.835
-180.568, -129.602, 15.978, 27.868
-180.564, -130.135, 15.959, 27.901
-180.559, -130.666, 15.949, 27.934
-180.554, -131.198, 15.948, 27.967
-180.549, -131.730, 15.955, 28.000
-180.544, -132.263, 15.967, 28.033
-180.539, -132.796, 15.980, 28.066
-180.534, -133.329, 15.993, 28.099
-180.529, -133.863, 16.002, 28.132
-180.524, -134.397, 16.004, 28.165
-180.519, -134.930, 15.997, 28.198
-180.514, -135.463, 15.981, 28.231
-180.509, -135.995, 15.954, 28.264
-180.504, -136.525, 15.917, 28.297
-180.499, -137.055, 15.871, 28.330
-180.494, -137.582, 15.818, 28.363
-180.489, -138.107, 15.760, 28.396
-180.484, -138.631, 15.699, 28.429
-180.479, -139.152, 15.638, 28.462
-180.474, -139.672, 15.578, 28.495
-180.469, -140.189, 15.523, 28.528
-180.464, -140.705, 15.474, 28.561
-180.459, -141.220, 15.432, 28.594
-180.454, -141.734, 15.400, 28.627
-180.449, -142.246, 15.376, 28.660
-180.444, -142.759, 15.362, 28.693
-180.438, -143.271, 15.356, 28.726
-180.433, -143.783, 15.356, 28.759
-180.428, -144.295, 15.360, 28.792
-180.423, -144.808, 15.367, 28.825
-180.418, -145.320, 15.372, 28.858
-180.412, -145.833, 15.375, 28.891
-180.407, -146.346, 15.373, 28.924
-180.402, -146.858, 15.365, 28.957
-180.397, -147.370, 15.348, 28.990
-180.391, -147.881, 15.323, 29.023
-180.386, -148.391, 15.291, 29.056
-180.381, -148.899, 15.251, 29.089
-180.376, -149.406, 15.205, 29.122
-180.370, -149.911, 15.156, 29.155
-180.365, -150.415, 15.103, 29.188
-180.360, -150.917, 15.051, 29.221
-180.355, -151.417, 14.999, 29.254
-180.349, -151.915, 14.951, 29.287
-180.344, -152.412, 14.908, 29.320
-180.339, -152.908, 14.870, 29.353
-180.333, -153.403, 14.840, 29.386
-180.328, -153.897, 14.817, 29.419
-180.323, -154.391, 14.800, 29.452
-180.317, -154.884, 14.790, 29.485
-180.312, -155.377, 14.785, 29.518
-180.306, -155.870, 14.783, 29.551
-180.301, -156.363, 14.783, 29.584
-180.295, -156.856, 14.783, 29.617
-180.290, -157.349, 14.780, 29.650
-180.284, -157.842, 14.773, 29.683
-180.279, -158.334, 14.762, 29.716
-180.273, -158.826, 14.744, 29.749
-180.268, -159.316, 14.721, 29.782
-180.262, -159.806, 14.691, 29.815
-180.256, -160.295, 14.656, 29.848
-180.251, -160.782, 14.616, 29.881
-180.245, -161.268, 14.574, 29.914
-180.239, -161.753, 14.529, 29.947
-180.234, -162.236, 14.484, 29.980
-180.228, -162.717, 14.440, 30.013
-180.222, -163.197, 14.398, 30.046
-180.217, -163.676, 14.360, 30.079
-180.211, -164.154, 14.327, 30.112
-180.205, -164.630, 14.299, 30.145
-180.200, -165.107, 14.277, 30.178
-180.194, -165.582, 14.259, 30.211
-180.188, -166.057, 14.246, 30.244
-180.183, -166.532, 14.237, 30.277
-180.177, -167.006, 14.231, 30.310
-180.171, -167.481, 14.225, 30.343
-180.165, -167.955, 14.219, 30.376
-180.159, -168.429, 14.212, 30.409
-180.153, -168.902, 14.201, 30.442
-180.147, -169.376, 14.187, 30.475
-180.141, -169.848, 14.168, 30.508
-180.135, -170.320, 14.145, 30.541
-180.129, -170.790, 14.118, 30.574
-180.123, -171.260, 14.086, 30.607
-180.116, -171.728, 14.051, 30.640
-180.110, -172.196, 14.014, 30.673
-180.104, -172.662, 13.976, 30.706
-180.098, -173.126, 13.937, 30.739
-180.091, -173.590, 13.900, 30.772
-180.085, -174.052, 13.864, 30.805
-180.078, -174.513, 13.831, 30.838
-180.072, -174.974, 13.802, 30.871
-180.065, -175.433, 13.776, 30.904
-180.059, -175.892, 13.755, 30.937
-180.052, -176.350, 13.737, 30.970
-180.045, -176.807, 13.722, 31.003
-180.038, -177.264, 13.710, 31.036
-180.031, -177.721, 13.699, 31.069
-180.024, -178.178, 13.690, 31.102
-180.017, -178.634, 13.679, 31.135
-180.009, -179.090, 13.668, 31.168
-180.001, -179.545, 13.654, 31.201
-179.992, -180.000, 13.638, 31.234
-179.983, -180.454, 13.618, 31.267
-179.973, -180.907, 13.596, 31.300
-179.963, -181.359, 13.570, 31.333
-179.952, -181.811, 13.541, 31.366
-179.941, -182.261, 13.510, 31.399
-179.930, -182.710, 13.478, 31.432
-179.918, -183.158, 13.445, 31.465
-179.905, -183.605, 13.412, 31.498
-179.892, -184.051, 13.380, 31.531
-179.878, -184.496, 13.349, 31.564
-179.864, -184.940, 13.320, 31.597
-179.849, -185.383, 13.294, 31.630
-179.834, -185.826, 13.271, 31.663
-179.819, -186.267, 13.250, 31.696
-179.803, -186.708, 13.232, 31.729
-179.786, -187.149, 13.216, 31.762
-179.770, -187.589, 13.201, 31.795
-179.752, -188.028, 13.188, 31.828
-179.735, -188.467, 13.175, 31.861
-179.717, -188.906, 13.161, 31.894
-179.699, -189.344, 13.147, 31.927
-179.680, -189.781, 13.131, 31.960
-179.661, -190.218, 13.113, 31.993
-179.642, -190.654, 13.093, 32.026
-179.622, -191.090, 13.071, 32.059
-179.602, -191.524, 13.047, 32.092
-179.582, -191.958, 13.021, 32.125
-179.561, -192.391, 12.993, 32.158
-179.540, -192.822, 12.965, 32.191
-179.518, -193.253, 12.936, 32.224
-179.497, -193.683, 12.907, 32.257
-179.474, -194.112, 12.879, 32.290
-179.451, -194.540, 12.852, 32.323
-179.426, -194.967, 12.826, 32.356
-179.400, -195.393, 12.802, 32.389
-179.373, -195.818, 12.780, 32.422
-179.342, -196.243, 12.758, 32.455
-179.310, -196.666, 12.739, 32.488
-179.274, -197.089, 12.723, 32.521
-179.235, -197.511, 12.716, 32.554
-179.192, -197.933, 12.719, 32.587
-179.146, -198.354, 12.730, 32.620
-179.096, -198.776, 12.750, 32.653
-179.041, -199.199, 12.777, 32.686
-178.982, -199.622, 12.811, 32.719
-178.918, -200.045, 12.850, 32.752
-178.850, -200.469, 12.895, 32.785
-178.777, -200.894, 12.946, 32.818
-178.699, -201.320, 13.000, 32.851
-178.617, -201.747, 13.058, 32.884
-178.529, -202.175, 13.120, 32.917
-178.437, -202.604, 13.185, 32.950
-178.340, -203.034, 13.254, 32.983
-178.238, -203.466, 13.325, 33.016
-178.132, -203.899, 13.400, 33.049
-178.020, -204.334, 13.476, 33.082
-177.905, -204.770, 13.555, 33.115
-177.784, -205.207, 13.635, 33.148
-177.660, -205.646, 13.717, 33.181
-177.530, -206.087, 13.798, 33.214
-177.397, -206.529, 13.877, 33.247
-177.259, -206.973, 13.950, 33.280
-177.118, -207.417, 14.017, 33.313
-176.972, -207.862, 14.077, 33.346
-176.823, -208.308, 14.127, 33.379
-176.671, -208.755, 14.170, 33.412
-176.515, -209.201, 14.203, 33.445
-176.356, -209.647, 14.229, 33.478
-176.195, -210.093, 14.248, 33.511
-176.030, -210.538, 14.264, 33.544
-175.863, -210.983, 14.278, 33.577
-175.693, -211.427, 14.293, 33.610
-175.520, -211.872, 14.310, 33.643
-175.345, -212.315, 14.333, 33.676
-175.167, -212.759, 14.362, 33.709
-174.987, -213.203, 14.396, 33.742
-174.803, -213.648, 14.436, 33.775
-174.617, -214.093, 14.482, 33.808
-174.429, -214.538, 14.531, 33.841
-174.237, -214.985, 14.584, 33.874
-174.043, -215.432, 14.641, 33.907
-173.846, -215.880, 14.701, 33.940
-173.647, -216.330, 14.764, 33.973
-173.444, -216.780, 14.830, 34.006
-173.239, -217.232, 14.898, 34.039
-173.031, -217.685, 14.969, 34.072
-172.820, -218.139, 15.041, 34.105
-172.606, -218.595, 15.114, 34.138
-172.390, -219.052, 15.186, 34.171
-172.171, -219.510, 15.256, 34.204
-171.949, -219.970, 15.323, 34.237
-171.725, -220.430, 15.386, 34.270
-171.498, -220.892, 15.443, 34.303
-171.268, -221.354, 15.496, 34.336
-171.036, -221.817, 15.542, 34.369
-170.802, -222.280, 15.584, 34.402
-170.566, -222.743, 15.622, 34.435
-170.328, -223.207, 15.656, 34.468
-170.088, -223.671, 15.688, 34.501
-169.846, -224.135, 15.720, 34.534
-169.602, -224.600, 15.752, 34.567
-169.356, -225.064, 15.786, 34.600
-169.109, -225.529, 15.824, 34.633
-168.859, -225.995, 15.865, 34.666
-168.607, -226.461, 15.911, 34.699
-168.353, -226.929, 15.960, 34.732
-168.098, -227.397, 16.013, 34.765
-167.840, -227.866, 16.069, 34.798
-167.580, -228.336, 16.127, 34.831
-167.318, -228.807, 16.188, 34.864
-167.054, -229.280, 16.252, 34.897
-166.788, -229.753, 16.317, 34.930
-166.520, -230.229, 16.385, 34.963
-166.249, -230.705, 16.454, 34.996
-165.977, -231.183, 16.524, 35.029
-165.702, -231.663, 16.595, 35.062
-165.425, -232.144, 16.664, 35.095
-165.146, -232.626, 16.733, 35.128
-164.865, -233.110, 16.798, 35.161
-164.582, -233.595, 16.861, 35.194
-164.297, -234.082, 16.921, 35.227
-164.011, -234.569, 16.976, 35.260
-163.723, -235.057, 17.029, 35.293
-163.433, -235.547, 17.077, 35.326
-163.141, -236.037, 17.124, 35.359
-162.848, -236.528, 17.168, 35.392
-162.554, -237.020, 17.211, 35.425
-162.258, -237.513, 17.253, 35.458
-161.961, -238.006, 17.297, 35.491
-161.663, -238.501, 17.342, 35.524
-161.363, -238.996, 17.390, 35.557
-161.062, -239.493, 17.440, 35.590
-160.759, -239.991, 17.494, 35.623
-160.455, -240.490, 17.549, 35.656
-160.149, -240.990, 17.607, 35.689
-159.842, -241.492, 17.667, 35.722
-159.533, -241.996, 17.729, 35.755
-159.223, -242.501, 17.793, 35.788
-158.911, -243.007, 17.858, 35.821
-158.598, -243.516, 17.925, 35.854
-158.284, -244.026, 17.993, 35.887
-157.968, -244.538, 18.063, 35.920
-157.650, -245.052, 18.133, 35.953
-157.331, -245.568, 18.204, 35.986
-157.011, -246.085, 18.276, 36.019
-156.690, -246.605, 18.347, 36.052
-156.367, -247.127, 18.417, 36.085
-156.044, -247.651, 18.485, 36.118
-155.719, -248.176, 18.552, 36.151
-155.394, -248.704, 18.615, 36.184
-155.067, -249.234, 18.677, 36.217
-154.740, -249.765, 18.736, 36.250
-154.413, -250.299, 18.793, 36.283
-154.085, -250.834, 18.847, 36.316
-153.757, -251.371, 18.901, 36.349
-153.429, -251.910, 18.953, 36.382
-153.100, -252.452, 19.006, 36.415
-152.772, -252.995, 19.059, 36.448
-152.443, -253.540, 19.112, 36.481
-152.115, -254.087, 19.165, 36.514
-151.787, -254.637, 19.213, 36.547
-151.459, -255.188, 19.251, 36.580
-151.132, -255.741, 19.274, 36.613
-150.806, -256.294, 19.279, 36.646
-150.481, -256.848, 19.263, 36.679
-150.159, -257.401, 19.225, 36.712
-149.839, -257.954, 19.168, 36.745
-149.521, -258.506, 19.095, 36.778
-149.207, -259.056, 19.009, 36.811
-148.895, -259.604, 18.915, 36.844
-148.587, -260.150, 18.816, 36.877
-148.282, -260.694, 18.718, 36.910
-147.981, -261.237, 18.624, 36.943
-147.682, -261.778, 18.539, 36.976
-147.387, -262.318, 18.466, 37.009
-147.095, -262.857, 18.404, 37.042
-146.806, -263.397, 18.352, 37.075
-146.520, -263.936, 18.309, 37.108
-146.238, -264.477, 18.275, 37.141
-145.959, -265.017, 18.250, 37.174
-145.683, -265.560, 18.232, 37.207
-145.412, -266.103, 18.222, 37.240
-145.144, -266.648, 18.217, 37.273
-144.880, -267.195, 18.220, 37.306
-144.619, -267.745, 18.227, 37.339
-144.363, -268.296, 18.239, 37.372
-144.111, -268.850, 18.256, 37.405
-143.864, -269.407, 18.277, 37.438
-143.620, -269.966, 18.303, 37.471
-143.380, -270.528, 18.332, 37.504
-143.145, -271.093, 18.364, 37.537
-142.914, -271.661, 18.401, 37.570
-142.687, -272.232, 18.440, 37.603
-142.464, -272.806, 18.482, 37.636
-142.244, -273.384, 18.528, 37.669
-142.029, -273.964, 18.575, 37.702
-141.817, -274.547, 18.626, 37.735
-141.609, -275.134, 18.679, 37.768
-141.405, -275.724, 18.734, 37.801
-141.204, -276.317, 18.792, 37.834
-141.006, -276.913, 18.851, 37.867
-140.812, -277.512, 18.913, 37.900
-140.620, -278.114, 18.975, 37.933
-140.432, -278.720, 19.040, 37.966
-140.247, -279.329, 19.106, 37.999
-140.064, -279.941, 19.172, 38.032
-139.884, -280.556, 19.235, 38.065
-139.708, -281.173, 19.290, 38.098
-139.534, -281.793, 19.329, 38.131
-139.363, -282.415, 19.349, 38.164
-139.196, -283.037, 19.345, 38.197
-139.032, -283.660, 19.314, 38.230
-138.872, -284.281, 19.257, 38.263
-138.716, -284.900, 19.177, 38.296
-138.564, -285.518, 19.078, 38.329
-138.416, -286.132, 18.966, 38.362
-138.272, -286.743, 18.844, 38.395
-138.132, -287.351, 18.718, 38.428
-137.995, -287.956, 18.594, 38.461
-137.863, -288.557, 18.476, 38.494
-137.735, -289.156, 18.369, 38.527
-137.611, -289.752, 18.274, 38.560
-137.490, -290.347, 18.191, 38.593
-137.372, -290.940, 18.120, 38.626
-137.258, -291.531, 18.059, 38.659
-137.148, -292.121, 18.009, 38.692
-137.040, -292.711, 17.969, 38.725
-136.936, -293.300, 17.938, 38.758
-136.834, -293.889, 17.916, 38.791
-136.736, -294.478, 17.902, 38.824
-136.640, -295.067, 17.896, 38.857
-136.547, -295.657, 17.896, 38.890
-136.457, -296.247, 17.903, 38.923
-136.370, -296.838, 17.916, 38.956
-136.285, -297.430, 17.934, 38.989
-136.203, -298.023, 17.958, 39.022
-136.123, -298.618, 17.986, 39.055
-136.047, -299.214, 18.017, 39.088
-135.973, -299.811, 18.053, 39.121
-135.901, -300.410, 18.092, 39.154
-135.832, -301.010, 18.131, 39.187
-135.766, -301.612, 18.165, 39.220
-135.703, -302.215, 18.191, 39.253
-135.643, -302.819, 18.204, 39.286
-135.586, -303.423, 18.201, 39.319
-135.531, -304.026, 18.180, 39.352
-135.480, -304.629, 18.141, 39.385
-135.431, -305.230, 18.084, 39.418
-135.386, -305.828, 18.013, 39.451
-135.344, -306.425, 17.931, 39.484
-135.305, -307.018, 17.841, 39.517
-135.269, -307.608, 17.746, 39.550
-135.236, -308.196, 17.652, 39.583
-135.206, -308.781, 17.562, 39.616
-135.179, -309.363, 17.479, 39.649
-135.155, -309.943, 17.407, 39.682
-135.134, -310.521, 17.346, 39.715
-135.116, -311.097, 17.296, 39.748
-135.101, -311.672, 17.257, 39.781
-135.089, -312.247, 17.227, 39.814
-135.080, -312.821, 17.207, 39.847
-135.074, -313.394, 17.195, 39.880
-135.070, -313.967, 17.191, 39.913
-135.070, -314.541, 17.194, 39.946
-135.072, -315.114, 17.204, 39.979
-135.077, -315.689, 17.219, 40.012
-135.085, -316.263, 17.240, 40.045
-135.096, -316.839, 17.265, 40.078
-135.110, -317.415, 17.289, 40.111
-135.127, -317.992, 17.309, 40.144
-135.147, -318.569, 17.322, 40.177
-135.170, -319.146, 17.325, 40.210
-135.196, -319.723, 17.316, 40.243
-135.226, -320.299, 17.292, 40.276
-135.258, -320.873, 17.255, 40.309
-135.293, -321.445, 17.205, 40.342
-135.331, -322.016, 17.144, 40.375
-135.373, -322.583, 17.075, 40.408
-135.417, -323.148, 17.001, 40.441
-135.464, -323.710, 16.923, 40.474
-135.514, -324.270, 16.847, 40.507
-135.567, -324.826, 16.774, 40.540
-135.623, -325.381, 16.708, 40.573
-135.682, -325.933, 16.651, 40.606
-135.745, -326.483, 16.604, 40.639
-135.810, -327.031, 16.568, 40.672
-135.879, -327.578, 16.542, 40.705
-135.951, -328.125, 16.526, 40.738
-136.026, -328.670, 16.518, 40.771
-136.104, -329.216, 16.518, 40.804
-136.186, -329.760, 16.524, 40.837
-136.271, -330.305, 16.536, 40.870
-136.361, -330.850, 16.552, 40.903
-136.453, -331.394, 16.567, 40.936
-136.550, -331.939, 16.579, 40.969
-136.649, -332.482, 16.585, 41.002
-136.753, -333.025, 16.583, 41.035
-136.860, -333.567, 16.571, 41.068
-136.970, -334.108, 16.548, 41.101
-137.084, -334.646, 16.514, 41.134
-137.202, -335.183, 16.471, 41.167
-137.322, -335.717, 16.419, 41.200
-137.446, -336.247, 16.359, 41.233
-137.574, -336.775, 16.296, 41.266
-137.704, -337.300, 16.230, 41.299
-137.838, -337.822, 16.166, 41.332
-137.975, -338.342, 16.104, 41.365
-138.114, -338.858, 16.047, 41.398
-138.257, -339.372, 15.998, 41.431
-138.404, -339.883, 15.958, 41.464
-138.553, -340.393, 15.927, 41.497
-138.706, -340.901, 15.906, 41.530
-138.862, -341.407, 15.895, 41.563
-139.021, -341.912, 15.891, 41.596
-139.184, -342.416, 15.894, 41.629
-139.350, -342.920, 15.901, 41.662
-139.521, -343.422, 15.910, 41.695
-139.694, -343.924, 15.918, 41.728
-139.872, -344.424, 15.922, 41.761
-140.053, -344.923, 15.921, 41.794
-140.237, -345.420, 15.914, 41.827
-140.425, -345.916, 15.897, 41.860
-140.617, -346.409, 15.873, 41.893
-140.812, -346.899, 15.839, 41.926
-141.010, -347.387, 15.798, 41.959
-141.212, -347.872, 15.750, 41.992
-141.416, -348.353, 15.698, 42.025
-141.624, -348.831, 15.642, 42.058
-141.836, -349.306, 15.585, 42.091
-142.050, -349.777, 15.530, 42.124
-142.268, -350.244, 15.477, 42.157
-142.490, -350.708, 15.430, 42.190
-142.715, -351.169, 15.389, 42.223
-142.943, -351.627, 15.359, 42.256
-143.176, -352.083, 15.340, 42.289
-143.412, -352.536, 15.330, 42.322
-143.651, -352.987, 15.330, 42.355
-143.894, -353.437, 15.338, 42.388
-144.140, -353.886, 15.353, 42.421
-144.389, -354.334, 15.376, 42.454
-144.641, -354.781, 15.405, 42.487
-144.895, -355.229, 15.440, 42.520
-145.151, -355.677, 15.480, 42.553
-145.409, -356.126, 15.525, 42.586
-145.669, -356.575, 15.574, 42.619
-145.930, -357.026, 15.627, 42.652
-146.193, -357.478, 15.683, 42.685
-146.457, -357.931, 15.742, 42.718
-146.722, -358.387, 15.804, 42.751
-146.987, -358.844, 15.868, 42.784
-147.254, -359.303, 15.935, 42.817
-147.522, -359.764, 16.003, 42.850
-147.790, -360.227, 16.074, 42.883
-148.060, -360.693, 16.145, 42.916
-148.330, -361.161, 16.219, 42.949
-148.602, -361.631, 16.294, 42.982
-148.874, -362.103, 16.370, 43.015
-149.147, -362.578, 16.447, 43.048
-149.422, -363.055, 16.525, 43.081
-149.697, -363.535, 16.605, 43.114
-149.974, -364.017, 16.685, 43.147
-150.252, -364.501, 16.766, 43.180
-150.531, -364.987, 16.847, 43.213
-150.812, -365.476, 16.930, 43.246
-151.094, -365.968, 17.012, 43.279
-151.378, -366.461, 17.096, 43.312
-151.663, -366.957, 17.179, 43.345
-151.950, -367.456, 17.264, 43.378
-152.238, -367.956, 17.348, 43.411
-152.527, -368.459, 17.433, 43.444
-152.818, -368.965, 17.518, 43.477
-153.111, -369.473, 17.603, 43.510
-153.405, -369.983, 17.689, 43.543
-153.701, -370.496, 17.774, 43.576
-153.998, -371.011, 17.860, 43.609
-154.296, -371.529, 17.946, 43.642
-154.596, -372.049, 18.032, 43.675
-154.898, -372.572, 18.118, 43.708
-155.200, -373.097, 18.204, 43.741
-155.504, -373.624, 18.290, 43.774
-155.810, -374.155, 18.374, 43.807
-156.116, -374.687, 18.456, 43.840
-156.424, -375.222, 18.533, 43.873
-156.733, -375.759, 18.604, 43.906
-157.042, -376.298, 18.669, 43.939
-157.352, -376.839, 18.727, 43.972
-157.663, -377.382, 18.779, 44.005
-157.974, -377.926, 18.825, 44.038
-158.286, -378.472, 18.865, 44.071
-158.598, -379.018, 18.902, 44.104
-158.910, -379.566, 18.936, 44.137
-159.223, -380.116, 18.970, 44.170
-159.535, -380.666, 19.005, 44.203
-159.848, -381.218, 19.043, 44.236
-160.161, -381.771, 19.084, 44.269
-160.474, -382.326, 19.128, 44.302
-160.788, -382.882, 19.174, 44.335
-161.102, -383.440, 19.223, 44.368
-161.416, -384.000, 19.273, 44.401
-161.730, -384.562, 19.326, 44.434
-162.045, -385.125, 19.381, 44.467
-162.361, -385.691, 19.438, 44.500
-162.676, -386.258, 19.496, 44.533
-162.992, -386.828, 19.555, 44.566
-163.309, -387.400, 19.616, 44.599
-163.625, -387.974, 19.678, 44.632
-163.942, -388.550, 19.742, 44.665
-164.259, -389.129, 19.806, 44.698
-164.577, -389.709, 19.872, 44.731
-164.895, -390.293, 19.938, 44.764
-165.213, -390.878, 20.005, 44.797
-165.531, -391.466, 20.073, 44.830
-165.850, -392.056, 20.142, 44.863
-166.169, -392.649, 20.211, 44.896
-166.488, -393.245, 20.281, 44.929
-166.807, -393.843, 20.351, 44.962
-167.126, -394.444, 20.422, 44.995
-167.446, -395.047, 20.494, 45.028
-167.765, -395.653, 20.565, 45.061
-168.084, -396.262, 20.638, 45.094
-168.404, -396.873, 20.710, 45.127
-168.723, -397.487, 20.783, 45.160
-169.042, -398.104, 20.856, 45.193
-169.362, -398.724, 20.929, 45.226
-169.681, -399.346, 21.003, 45.259
-169.999, -399.972, 21.076, 45.292
-170.318, -400.600, 21.150, 45.325
-170.636, -401.231, 21.224, 45.358
-170.954, -401.865, 21.298, 45.391
-171.272, -402.502, 21.371, 45.424
-171.589, -403.142, 21.442, 45.457
-171.906, -403.785, 21.503, 45.490
-172.222, -404.429, 21.548, 45.523
-172.536, -405.075, 21.570, 45.556
-172.849, -405.722, 21.564, 45.589
-173.160, -406.368, 21.528, 45.622
-173.468, -407.014, 21.463, 45.655
-173.773, -407.657, 21.373, 45.688
-174.075, -408.298, 21.261, 45.721
-174.374, -408.936, 21.134, 45.754
-174.669, -409.570, 20.997, 45.787
-174.961, -410.201, 20.855, 45.820
-175.248, -410.829, 20.714, 45.853
-175.533, -411.453, 20.579, 45.886
-175.813, -412.075, 20.454, 45.919
-176.091, -412.694, 20.342, 45.952
-176.365, -413.310, 20.241, 45.985
-176.636, -413.925, 20.150, 46.018
-176.904, -414.539, 20.070, 46.051
-177.169, -415.151, 20.000, 46.084
-177.432, -415.762, 19.940, 46.117
